Date,tweet_id,text,name
Tue Jan 05 02:48:59 +0000 2021,1346287550579802112,  😂😂😂,APompliano
Tue Jan 05 02:09:40 +0000 2021,1346277656111828992," Mark - what do you believe the inflation rate experienced by the bottom 50% of Americans is?

Second question - what is the difference in inflation experienced by top 20% and bottom 20% of Americans?

I'll wait for your ""math"" :)",APompliano
Tue Jan 05 02:05:57 +0000 2021,1346276722715615234," The bottom 50% of Americans not only have noticed, but they have watched their wealth and purchasing power get inflated away.",APompliano
Tue Jan 05 02:05:30 +0000 2021,1346276607913320448, Why is it not true?,APompliano
Tue Jan 05 02:03:38 +0000 2021,1346276138260328450," [NEW POST] Inflation Is Killing The American Dream

True inflation in the US is 10%+ and will only get worse over time. Wha…",APompliano
Tue Jan 05 02:03:05 +0000 2021,1346276000968138753, Winners win,APompliano
Tue Jan 05 01:26:16 +0000 2021,1346266732831387648," ""[Bitcoin] is a parachute masked as an adrenaline rush."" ― ",APompliano
Tue Jan 05 01:25:01 +0000 2021,1346266418631880707,  Happy to come on and have a rational conversation. Even open to having you change my mind :),APompliano
Tue Jan 05 00:06:04 +0000 2021,1346246550377406464, Then they're not bankers anymore. They've become Bitcoiners :),APompliano
Tue Jan 05 00:00:11 +0000 2021,1346245070001987584, those aren't bankers...they're bitcoiners in suits :),APompliano
Mon Jan 04 23:58:28 +0000 2021,1346244637137235975,"Long Bitcoin, Short the Bankers!",APompliano
Mon Jan 04 23:55:45 +0000 2021,1346243955214659586,"The OCC statement to banks says that stablecoins leveraging decentralized protocols may be MORE RESILIENT than existing payment options because of the decentralization.

 is carrying the team on his back right now. Unreal.",APompliano
Mon Jan 04 23:49:46 +0000 2021,1346242450638172162," Never disrespect three things in life:

1. The ocean
2. The internet
3. Dogs",APompliano
Mon Jan 04 23:47:31 +0000 2021,1346241883601776640,"The OCC just told US banks that they must treat permissionless, open source blockchains like Bitcoin and Ethereum the same way they treat SWIFT, ACH and FedWire.

Game on! 🚀",APompliano
Mon Jan 04 23:43:54 +0000 2021,1346240973605642247,The Bitcoin and crypto community just crashed the OCC website. ,APompliano
Mon Jan 04 22:43:04 +0000 2021,1346225664320548864, lol,APompliano
Mon Jan 04 22:30:51 +0000 2021,1346222590449352705,   wow. nice work!,APompliano
Mon Jan 04 22:26:49 +0000 2021,1346221573783625735,Bitwise hit $500 million in AUM today 🔥 ,APompliano
Mon Jan 04 21:54:52 +0000 2021,1346213534422560768,     ,APompliano
Mon Jan 04 21:43:32 +0000 2021,1346210681612328960," Does  count?

I really like   and  too",APompliano
Mon Jan 04 21:41:58 +0000 2021,1346210286299185152,   🔥🔥🔥🔥,APompliano
Mon Jan 04 20:54:53 +0000 2021,1346198439286206467,  You couldn’t find the ocean if you were standing on the beach with that broke ass jumper you got 😜,APompliano
Mon Jan 04 20:53:00 +0000 2021,1346197964432297986,"  The last time we played, you quit because you said it’s not fair that I back you down in the paint.

True story. Don’t make me pull out the tape!! 😂😂😂",APompliano
Mon Jan 04 20:50:27 +0000 2021,1346197323907522561,"  Lol, stop with the jokes. That can’t be real.",APompliano
Mon Jan 04 20:49:33 +0000 2021,1346197095359905800,"These interventionists are going to pump asset prices till the money printer breaks, while at the same time pushing millions of Americans deeper into poverty.

Stop the madness. 

",APompliano
Mon Jan 04 20:38:22 +0000 2021,1346194280277274636,Linkedin is a dumpster fire of random connection requests and business development prospecting,APompliano
Mon Jan 04 20:27:10 +0000 2021,1346191462753566736,   Does this make me a Winklevoss triplet? 👀,APompliano
Mon Jan 04 20:00:01 +0000 2021,1346184631868125185," Just got word that we are moving it to later in the week, so won't be today",APompliano
Mon Jan 04 19:59:38 +0000 2021,1346184536066056192,   Just got bumped to Thursday. Probably because of this gif lol,APompliano
Mon Jan 04 18:17:32 +0000 2021,1346158841877159939, 🙏🏼🙏🏼🙏🏼,APompliano
Mon Jan 04 15:22:25 +0000 2021,1346114770408271873,  The Bitcoin religion is replacing the US dollar religion among young people.,APompliano
Mon Jan 04 15:00:39 +0000 2021,1346109293561597956, Why are you so prepared to believe data reported by your government?,APompliano
Mon Jan 04 14:59:58 +0000 2021,1346109122371051527,"  I appreciate you participating in my inflation debate to start 2021. Now that our blood is circulating,  you and I can tackle the new year appropriately :)",APompliano
Mon Jan 04 14:57:48 +0000 2021,1346108573709967360,"   I think that is a fair answer and definitely can be defended adequately. We just disagree (which is what makes a market and creates opportunity, so net positive).

My guess is that it is much higher :)",APompliano
Mon Jan 04 14:49:48 +0000 2021,1346106560846704640,"  Ok, so what do you think the difference is between the top 20% of Americans and lowest 20% of Americans?

You think there is only a 3% difference or less in the inflation they experience?",APompliano
Mon Jan 04 14:48:45 +0000 2021,1346106295938666496,   Genuine question: Do you think CPI or Chapwood is closer to the true inflation number for majority of Americans?,APompliano
Mon Jan 04 14:42:26 +0000 2021,1346104706553294849,"   Again, what do you think is the difference between bottom 20% and top 20% of Americans right now?

My guess is that 10% inflation for the bottom 20% at the moment is conservative at best as an example.",APompliano
Mon Jan 04 14:37:04 +0000 2021,1346103358415908864, :),APompliano
Mon Jan 04 14:36:56 +0000 2021,1346103324899241987," Yes, more great data :)",APompliano
Mon Jan 04 14:35:49 +0000 2021,1346103044623183873,"  You're not answering the question, which is telling in itself.

What do you think true inflation is? 

We may disagree on whether it is 6 or 10% but hopefully we all agree it isn't 2%, right?",APompliano
Mon Jan 04 14:34:27 +0000 2021,1346102697829740545,"   Again, this academic understanding of inflation and GDP relationship is not how it actually works.

You're assuming there is a single inflation number for all geographies &amp; all socioeconomic status.

What is the inflation difference between top and bottom 20% Americans right now?",APompliano
Mon Jan 04 14:27:52 +0000 2021,1346101041390116865,"  You’re evaluating a complex, manipulated system from a singular point of view based on inaccurate data.

We can start here - what do you believe true inflation numbers to be?",APompliano
Mon Jan 04 14:21:29 +0000 2021,1346099437458907137, Glad you enjoyed,APompliano
Mon Jan 04 14:21:09 +0000 2021,1346099351194636290,  🙏🏼🙏🏼🙏🏼,APompliano
Mon Jan 04 14:19:06 +0000 2021,1346098836951986179,  Do you believe the GDP numbers? :),APompliano
Mon Jan 04 14:00:36 +0000 2021,1346094179164643330, I’ve read the rebuttals and disagree.,APompliano
Mon Jan 04 13:54:11 +0000 2021,1346092567226675201, Truth.,APompliano
Mon Jan 04 13:53:12 +0000 2021,1346092319909490688,"[NEW POST] Inflation Is Killing The American Dream

True inflation in the US is 10%+ and will only get worse over time. What looks like a speculative asset to some today is actually the parachute that they desperately need.

",APompliano
Mon Jan 04 13:33:30 +0000 2021,1346087360899985409,  😂,APompliano
Mon Jan 04 13:33:08 +0000 2021,1346087268314980355, This is an incredibly valuable thread. Nice work,APompliano
Mon Jan 04 13:01:09 +0000 2021,1346079220544528384,"New episode with social media star  is live!

- How Josh built his large audience
- Where his income comes from
- Why he is interested in entrepreneurship
- Types of businesses Josh is investing in

Enjoy!

",APompliano
Mon Jan 04 12:38:13 +0000 2021,1346073449316364290,"Trump should pardon Julian Assange immediately.

",APompliano
Mon Jan 04 12:36:12 +0000 2021,1346072939750449153," kick rocks, brett! 😂",APompliano
Mon Jan 04 12:35:55 +0000 2021,1346072867516149760, 😂,APompliano
Mon Jan 04 12:34:09 +0000 2021,1346072423070900224,Good morning to everyone except the people who schedule meetings instead of sending emails.,APompliano
Mon Jan 04 12:10:07 +0000 2021,1346066374343458816,"Bitcoin just crashed to it’s all-time high from last week. 

Everyone relax.",APompliano
Mon Jan 04 03:17:43 +0000 2021,1345932393782370307," I have always believed learning is best done by studying the world’s most successful people and companies.

That is why I r…",APompliano
Mon Jan 04 02:54:59 +0000 2021,1345926673557037062, ,APompliano
Mon Jan 04 02:54:01 +0000 2021,1345926427468853248, I remember that interview and it was the first thing I thought of when I saw the headline.,APompliano
Mon Jan 04 02:49:20 +0000 2021,1345925249083338754,"👀

",APompliano
Mon Jan 04 02:13:50 +0000 2021,1345916315962368001," I wrote this back in October and it remains the most succinct explanation I have created of the Bitcoin bull case.

Highly…",APompliano
Mon Jan 04 01:55:32 +0000 2021,1345911712134926343, lol love it!,APompliano
Mon Jan 04 01:54:32 +0000 2021,1345911457909772291,"  Nick and I have two very different investing approaches. He is not looking for innovation and disruption. In fact, he is looking for the opposite in real estate (and he's really good at it!)

Understanding the markets you invest in is important because it changes how you approach",APompliano
Mon Jan 04 01:53:33 +0000 2021,1345911213281193986, let's go!,APompliano
Mon Jan 04 01:32:16 +0000 2021,1345905857893191680,  More common than you think and I don’t hate it,APompliano
Mon Jan 04 01:22:07 +0000 2021,1345903302286987265,"I have always believed learning is best done by studying the world’s most successful people and companies.

That is why I religiously read ’s The Profile email each week.

I’m biased but it is easily the highest signal thing each week.

",APompliano
Mon Jan 04 01:12:11 +0000 2021,1345900800506212354," Lol at everyone attacking. Folks, Geoff is joking here and definitely pro-bitcoin :)",APompliano
Mon Jan 04 01:10:49 +0000 2021,1345900460222328836,"To increase global production:

- Use code instead of humans
- Digitize the money
- Fund the innovators
- Automate the bureaucracies
- Reward results, not politics
- Shed the unnecessary regulations

Digitize, automate, and decentralize the institutions.",APompliano
Sun Jan 03 22:32:26 +0000 2021,1345860599192965126,"Front page of tomorrow's Financial Times. 

Bitcoin featured front and center for the world to see. ",APompliano
Sun Jan 03 22:01:59 +0000 2021,1345852938493767681,  How does she mentally prepare for the unexpected to occur during competition?,APompliano
Sun Jan 03 22:01:17 +0000 2021,1345852760466587649,  DM me and let's set it up. People will listen to you share your knowledge for as long as you're willing to talk!,APompliano
Sun Jan 03 21:53:54 +0000 2021,1345850901861380100,Never judge a startup idea based on where it comes from.,APompliano
Sun Jan 03 21:31:24 +0000 2021,1345845242105368580," True investors in innovation don't tolerate risk, they obsessively seek it",APompliano
Sun Jan 03 21:28:58 +0000 2021,1345844628667437057,"How to create outsized returns:

1. Find innovation
2. Believe before others
3. Have courage to risk capital
4. Be incredibly patient
5. Watch contrarian bet become consensus
6. Profit

Easy rules to remember, hard to execute.",APompliano
Sun Jan 03 21:27:00 +0000 2021,1345844133496295427,"Gold is the analog application of sound money principles.

Bitcoin is the digital application of sound money principles.

The digital version will be much more valuable in our future world.",APompliano
Sun Jan 03 21:10:55 +0000 2021,1345840083547656192,Be good enough to survive without hiding behind an institution.,APompliano
Sun Jan 03 20:50:38 +0000 2021,1345834980715491336,  legend,APompliano
Sun Jan 03 20:17:04 +0000 2021,1345826532309270529, :),APompliano
Sun Jan 03 17:11:18 +0000 2021,1345779785897832449,    We’re going to figure it out,APompliano
Sun Jan 03 16:43:00 +0000 2021,1345772661364895744,  Jorge - you in?,APompliano
Sun Jan 03 16:42:46 +0000 2021,1345772602363666435,  :),APompliano
Sun Jan 03 16:18:40 +0000 2021,1345766539472072707," No pressure.

How about we start with you? 👀",APompliano
Sun Jan 03 16:11:57 +0000 2021,1345764847313682433," one thing is for sure, you know i'll just say it how it is",APompliano
Sun Jan 03 16:07:04 +0000 2021,1345763617153699842,  It snowed this morning in NYC. I hate the cold weather.,APompliano
Sun Jan 03 15:57:47 +0000 2021,1345761282360799239,"                  After your shoe performance last time, we need to get you upgraded 😂",APompliano
Sun Jan 03 15:56:07 +0000 2021,1345760861709864962,"Let’s get after it 

 
 
 


 
 
 
 
 









Who else?",APompliano
Sun Jan 03 15:56:06 +0000 2021,1345760860388679680,"It is official.  and I will be spending the first few months of the year in Miami.

Will reevaluate our permanent plans later this year.",APompliano
Sun Jan 03 14:52:51 +0000 2021,1345744941968994304,"Ecommerce is eating retail.

Cloud is eating on-premise servers.

Cloud kitchens are eating restaurants.

Zoom is eating in-person meetings.

Bitcoin is eating gold.

The world is being digitized right before our eyes.",APompliano
Sun Jan 03 14:33:10 +0000 2021,1345739988110102529,"  I would love that. Steve, DM me if you're interested.

People would love to hear your thoughts on Bitcoin and markets",APompliano
Sun Jan 03 14:32:27 +0000 2021,1345739805905321985, I've known all along that everyone would hate on the level of conviction that I had. I was fine with it. Those same people are now asking to get up to speed and I'm happy to help :),APompliano
